,wer,ld,m,insertions,deletions,substitutions,inserted_words,deleted_words,substituted_words
205,0.1875,3,16,0,1,2,[],['di'],"[('dasar', 'dasa'), ('untung', 'diuntung')]"
206,0.0,0,8,0,0,0,[],[],[]
207,0.0,0,13,0,0,0,[],[],[]
208,0.0,0,5,0,0,0,[],[],[]
209,0.0,0,9,0,0,0,[],[],[]
210,0.4166666666666667,5,12,0,0,5,[],[],"[('Number', 'number'), ('S7056382F', 's7056382f'), ('17', '1th'), ('August', 'ocher'), ('1922.', '12.')]"
211,0.08333333333333333,1,12,0,0,1,[],[],"[('kor', 'kol')]"
212,0.0,0,5,0,0,0,[],[],[]
213,0.0,0,8,0,0,0,[],[],[]
214,0.5,5,10,1,0,4,['clapsons'],[],"[('Could', 'could'), (""Clapstern's"", 'te'), ('Deboutique', 'putich'), ('Hotel?', 'hotel?')]"
215,0.0,0,10,0,0,0,[],[],[]
216,0.0,0,6,0,0,0,[],[],[]
217,0.2857142857142857,2,7,0,1,1,[],['bebas'],"[('memilih', 'bahamili')]"
218,0.0,0,12,0,0,0,[],[],[]
219,0.0,0,10,0,0,0,[],[],[]
220,0.6666666666666666,10,15,0,5,5,[],"['macam', 'itu', 'tidak', 'ada', 'tidak']","[('adalah', 'tidaklah'), ('nek', 'nik'), ('su', 'soring'), ('rindukan', 'duga'), ('adam', 'ada')]"
221,0.14285714285714285,1,7,0,0,1,[],[],"[('alas', 'alah')]"
222,0.0,0,5,0,0,0,[],[],[]
223,0.0,0,17,0,0,0,[],[],[]
224,0.0,0,11,0,0,0,[],[],[]
225,0.2222222222222222,4,18,0,0,4,[],[],"[('cop', 'to'), ('halal', 'halala'), ('berasaskan', 'berasalkan'), ('khinzir', 'kiji')]"
226,0.07692307692307693,1,13,0,0,1,[],[],"[('ha', 'hah')]"
227,0.0,0,18,0,0,0,[],[],[]
228,0.0,0,5,0,0,0,[],[],[]
229,0.0,0,8,0,0,0,[],[],[]
230,0.0,0,7,0,0,0,[],[],[]
231,0.125,1,8,0,0,1,[],[],"[('arip', 'arib')]"
232,0.0,0,5,0,0,0,[],[],[]
233,0.0,0,11,0,0,0,[],[],[]
234,0.0,0,7,0,0,0,[],[],[]
235,0.0,0,11,0,0,0,[],[],[]
236,0.0,0,10,0,0,0,[],[],[]
237,0.16666666666666666,1,6,1,0,0,['di'],[],[]
238,0.0,0,9,0,0,0,[],[],[]
239,0.0,0,9,0,0,0,[],[],[]
240,0.0,0,10,0,0,0,[],[],[]
241,0.0,0,5,0,0,0,[],[],[]
242,0.0,0,6,0,0,0,[],[],[]
243,0.14285714285714285,1,7,0,0,1,[],[],"[('nasuha', 'anasuha')]"
244,0.0,0,11,0,0,0,[],[],[]
245,0.0,0,13,0,0,0,[],[],[]
246,0.0,0,13,0,0,0,[],[],[]
247,0.11764705882352941,2,17,1,0,1,['ke'],[],"[('keakraban', 'arahpan')]"
248,0.0,0,14,0,0,0,[],[],[]
249,0.0,0,9,0,0,0,[],[],[]
250,0.0,0,8,0,0,0,[],[],[]
251,0.0,0,12,0,0,0,[],[],[]
252,0.4,2,5,1,0,1,['di'],[],"[('dilema', 'lema')]"
253,0.0,0,5,0,0,0,[],[],[]
254,0.0,0,7,0,0,0,[],[],[]
255,0.0,0,11,0,0,0,[],[],[]
256,0.0,0,8,0,0,0,[],[],[]
257,0.125,1,8,0,0,1,[],[],"[('weh', 'ih')]"
258,0.0,0,11,0,0,0,[],[],[]
259,0.0,0,10,0,0,0,[],[],[]
260,0.0,0,12,0,0,0,[],[],[]
261,0.0,0,5,0,0,0,[],[],[]
262,0.0,0,6,0,0,0,[],[],[]
263,0.0,0,12,0,0,0,[],[],[]
264,0.0,0,9,0,0,0,[],[],[]
265,0.0,0,6,0,0,0,[],[],[]
266,0.0,0,5,0,0,0,[],[],[]
267,0.0,0,7,0,0,0,[],[],[]
268,0.23076923076923078,3,13,0,0,3,[],[],"[('dato', 'datuk'), ('khatijah', 'khadijah'), ('berdendang', 'berdendam')]"
269,0.0,0,10,0,0,0,[],[],[]
270,0.0,0,9,0,0,0,[],[],[]
271,0.25,2,8,0,1,1,[],['sarah'],"[('lah', 'sarahlah')]"
272,0.0,0,5,0,0,0,[],[],[]
273,0.0,0,16,0,0,0,[],[],[]
274,0.0,0,10,0,0,0,[],[],[]
275,0.11764705882352941,2,17,0,0,2,[],[],"[('musa', 'musah'), ('tunggal', 'tugas')]"
276,0.0,0,10,0,0,0,[],[],[]
277,0.0,0,8,0,0,0,[],[],[]
278,0.0,0,7,0,0,0,[],[],[]
279,0.07142857142857142,1,14,0,0,1,[],[],"[('mengenalkan', 'mengenangkan')]"
280,0.2222222222222222,2,9,0,0,2,[],[],"[('dato', 'datuk'), ('sendu', 'senduh')]"
281,0.0,0,9,0,0,0,[],[],[]
282,0.0,0,8,0,0,0,[],[],[]
283,0.26666666666666666,4,15,2,0,2,"['harap', 'yang']",[],"[('segah', 'segar'), ('harapkan', 'kan')]"
284,0.0,0,6,0,0,0,[],[],[]
285,0.1,1,10,0,0,1,[],[],"[('kekasihnya', 'kekasih')]"
286,0.0,0,11,0,0,0,[],[],[]
287,0.0,0,10,0,0,0,[],[],[]
288,0.0,0,8,0,0,0,[],[],[]
289,0.5,3,6,0,0,3,[],[],"[('menengah', 'mendengar'), ('tun', 'tuan'), ('bharu?', 'baharu.')]"
290,0.29411764705882354,5,17,0,0,5,[],[],"[('kelompok', 'kerompoh'), ('plaza', 'pelazaan'), ('mereka', 'merdeka'), ('hadapan', 'harapan'), ('padang', 'pada')]"
291,0.0,0,5,0,0,0,[],[],[]
292,0.0,0,10,0,0,0,[],[],[]
293,0.2,1,5,0,0,1,[],[],"[('bilik', 'bila')]"
294,0.0,0,8,0,0,0,[],[],[]
295,0.0,0,5,0,0,0,[],[],[]
296,0.0,0,9,0,0,0,[],[],[]
297,0.16666666666666666,1,6,0,0,1,[],[],"[('la', 'lah')]"
298,0.0,0,7,0,0,0,[],[],[]
299,0.0,0,5,0,0,0,[],[],[]
300,0.08333333333333333,1,12,0,0,1,[],[],"[('seorang', 'seseorang')]"
301,0.0,0,6,0,0,0,[],[],[]
302,0.0,0,15,0,0,0,[],[],[]
303,0.0,0,10,0,0,0,[],[],[]
304,0.0,0,7,0,0,0,[],[],[]
305,0.0,0,11,0,0,0,[],[],[]
306,0.0,0,9,0,0,0,[],[],[]
307,0.1111111111111111,1,9,0,0,1,[],[],"[('kate', 'kek')]"
308,0.0,0,6,0,0,0,[],[],[]
309,0.0,0,5,0,0,0,[],[],[]
310,0.4,2,5,0,0,2,[],[],"[('sewenang', 'sewena'), ('wenangnya', 'wenanya')]"
311,0.2,1,5,0,0,1,[],[],"[('la', 'lah')]"
312,0.0,0,6,0,0,0,[],[],[]
313,0.0,0,17,0,0,0,[],[],[]
314,0.0,0,5,0,0,0,[],[],[]
315,0.15384615384615385,2,13,1,0,1,['di'],[],"[('dipupuk', 'pupuk')]"
316,0.1,1,10,0,0,1,[],[],"[('pun', 'bu')]"
317,0.0,0,10,0,0,0,[],[],[]
318,0.16666666666666666,1,6,0,0,1,[],[],"[('mengenakan', 'mengandingkan')]"
319,0.0,0,7,0,0,0,[],[],[]
320,0.0,0,5,0,0,0,[],[],[]
321,0.0,0,13,0,0,0,[],[],[]
322,0.0,0,9,0,0,0,[],[],[]
323,0.0,0,11,0,0,0,[],[],[]
324,0.06666666666666667,1,15,0,0,1,[],[],"[('tertekan', 'terterkan')]"
325,0.0,0,10,0,0,0,[],[],[]
326,0.05263157894736842,1,19,0,0,1,[],[],"[('pencuri', 'mencuri')]"
327,0.16666666666666666,2,12,0,0,2,[],[],"[('turut', 'tut'), ('kokurikulum', 'kokrikulam')]"
328,0.4,4,10,0,1,3,[],['non'],"[('Please', 'please'), ('yellow', 'nonier'), ('cake.', 'trade.')]"
329,0.0,0,7,0,0,0,[],[],[]
330,0.15384615384615385,2,13,0,1,1,[],['yakin'],"[('dan', 'yakinda')]"
331,0.2,1,5,0,0,1,[],[],"[('didukung', 'didokong')]"
332,0.10526315789473684,2,19,0,1,1,[],['di'],"[('keegoan', 'keeguan')]"
333,0.2,3,15,0,0,3,[],[],"[('meraka', 'mereka'), ('akan', 'nakal'), ('bertemu', 'bertembung')]"
334,0.0,0,8,0,0,0,[],[],[]
335,0.0,0,11,0,0,0,[],[],[]
336,0.16666666666666666,2,12,0,0,2,[],[],"[('dia', 'ia'), ('pada', 'badan')]"
337,0.0,0,10,0,0,0,[],[],[]
338,0.0,0,8,0,0,0,[],[],[]
339,0.3333333333333333,2,6,0,0,2,[],[],"[('si', 'sigu'), ('pemanggil', 'manggil')]"
340,0.0,0,17,0,0,0,[],[],[]
341,0.0,0,5,0,0,0,[],[],[]
342,0.0,0,5,0,0,0,[],[],[]
343,0.0,0,10,0,0,0,[],[],[]
344,0.0,0,9,0,0,0,[],[],[]
345,0.0,0,6,0,0,0,[],[],[]
346,0.0,0,12,0,0,0,[],[],[]
347,0.0,0,12,0,0,0,[],[],[]
348,0.09090909090909091,1,11,0,0,1,[],[],"[('selongkar', 'selangka')]"
349,0.0625,1,16,0,0,1,[],[],"[('kaveat', 'kavied')]"
350,0.0,0,6,0,0,0,[],[],[]
351,0.0,0,5,0,0,0,[],[],[]
352,0.625,5,8,0,2,3,[],"['awak', 'yang']","[('jawab', 'wajah'), ('dengan', 'padangan'), ('ya?', 'ya')]"
353,0.0,0,5,0,0,0,[],[],[]
354,0.0,0,5,0,0,0,[],[],[]
355,0.16666666666666666,2,12,0,0,2,[],[],"[('terlena', 'terlada'), ('semula', 'semulanya')]"
356,0.058823529411764705,1,17,0,0,1,[],[],"[('portal', 'potol')]"
357,0.0,0,18,0,0,0,[],[],[]
358,0.0,0,7,0,0,0,[],[],[]
359,0.2,1,5,0,0,1,[],[],"[('katalog', 'katelok')]"
360,0.14285714285714285,1,7,0,0,1,[],[],"[('ini', 'ni')]"
361,0.0,0,16,0,0,0,[],[],[]
362,0.0,0,8,0,0,0,[],[],[]
363,0.058823529411764705,1,17,0,0,1,[],[],"[('bersuara', 'mesra')]"
364,0.0,0,8,0,0,0,[],[],[]
365,0.25,2,8,0,0,2,[],[],"[('boleh', 'boleh,'), ('lah', 'dah')]"
366,0.0,0,7,0,0,0,[],[],[]
367,0.0,0,5,0,0,0,[],[],[]
368,0.0,0,7,0,0,0,[],[],[]
369,0.0,0,10,0,0,0,[],[],[]
370,0.1111111111111111,1,9,0,0,1,[],[],"[('jejaka', 'jaka')]"
371,0.0,0,7,0,0,0,[],[],[]
372,0.1,1,10,0,0,1,[],[],"[('tersebut,', 'tersebut')]"
373,0.2,2,10,0,0,2,[],[],"[('menyala', 'menyalah'), ('malap', 'malam')]"
374,0.0,0,12,0,0,0,[],[],[]
375,0.3,3,10,0,0,3,[],[],"[('meluru', 'menurut'), ('dan', 'namun'), ('menolak', 'olah')]"
376,0.5,1,2,0,0,1,[],[],"[('3525', '352')]"
377,0.2222222222222222,2,9,0,1,1,[],['isteri'],"[('orang', 'isterian')]"
378,0.0,0,10,0,0,0,[],[],[]
379,0.0,0,12,0,0,0,[],[],[]
380,0.9090909090909091,10,11,0,2,8,[],"['Woodlands', 'Wayfarer']","[('Dover', 'doverise,'), ('Rise,', 'giftovlove'), ('Gift', 'home'), ('of', 'and'), ('Love', 'wollens'), ('Home', 'waffer'), ('Fabrication', 'fabrication'), ('Park.', 'park.')]"
381,0.125,2,16,1,0,1,['dan'],[],"[('sauh', 'suah')]"
382,0.0,0,11,0,0,0,[],[],[]
383,0.0,0,15,0,0,0,[],[],[]
384,0.0,0,10,0,0,0,[],[],[]
385,0.09090909090909091,1,11,0,0,1,[],[],"[('rahsia', 'rasa')]"
386,0.0,0,9,0,0,0,[],[],[]
387,0.0,0,8,0,0,0,[],[],[]
388,0.09090909090909091,1,11,0,0,1,[],[],"[('baju', 'bayi')]"
389,0.375,3,8,3,0,0,"['hatinya', 'mula', 'gendah']",[],[]
390,0.0,0,16,0,0,0,[],[],[]
391,0.0,0,7,0,0,0,[],[],[]
392,0.0,0,5,0,0,0,[],[],[]
393,0.05555555555555555,1,18,0,0,1,[],[],"[('aduan', 'adua')]"
394,0.0,0,8,0,0,0,[],[],[]
395,0.0,0,9,0,0,0,[],[],[]
396,0.0,0,10,0,0,0,[],[],[]
397,0.25,1,4,0,0,1,[],[],"[('denyutan', 'jenutan')]"
398,0.16666666666666666,1,6,0,0,1,[],[],"[('kaitannya', 'katanya')]"
399,0.0,0,5,0,0,0,[],[],[]
400,0.0,0,15,0,0,0,[],[],[]
401,0.0,0,7,0,0,0,[],[],[]
402,0.0,0,9,0,0,0,[],[],[]
403,0.0,0,6,0,0,0,[],[],[]
404,0.0,0,5,0,0,0,[],[],[]
405,0.0,0,16,0,0,0,[],[],[]
406,0.0,0,9,0,0,0,[],[],[]
407,0.0,0,7,0,0,0,[],[],[]
408,0.0,0,8,0,0,0,[],[],[]
409,0.2,3,15,0,0,3,[],[],"[('saja', 'sahaja'), ('ketenteraan', 'ketenterangan'), ('darinya', 'dainya')]"
410,0.2222222222222222,2,9,0,1,1,[],['aktif'],"[('di', 'aktivi')]"
411,0.75,3,4,1,0,2,['hari'],[],"[('haris', 'semula'), ('mulalah', 'lah')]"
412,0.0,0,5,0,0,0,[],[],[]
413,0.0,0,5,0,0,0,[],[],[]
414,0.06666666666666667,1,15,0,0,1,[],[],"[('soal', 'seolah')]"
415,0.125,1,8,0,0,1,[],[],"[('mendapati', 'melapati')]"
416,0.0,0,7,0,0,0,[],[],[]
417,0.0,0,10,0,0,0,[],[],[]
418,0.0,0,7,0,0,0,[],[],[]
419,0.13333333333333333,2,15,0,0,2,[],[],"[('ingin', 'ini'), ('penyelidikan', 'pendidikan')]"
420,0.0,0,7,0,0,0,[],[],[]
421,0.0,0,6,0,0,0,[],[],[]
422,0.0,0,8,0,0,0,[],[],[]
423,0.1,1,10,0,0,1,[],[],"[('hasrat', 'hasat')]"
424,0.0,0,7,0,0,0,[],[],[]
425,0.07142857142857142,1,14,0,0,1,[],[],"[('campak', 'cempat')]"
426,0.0,0,11,0,0,0,[],[],[]
427,0.0,0,7,0,0,0,[],[],[]
428,0.0,0,11,0,0,0,[],[],[]
429,0.16666666666666666,1,6,0,0,1,[],[],"[('itu', 'itu.')]"
430,0.0,0,11,0,0,0,[],[],[]
431,0.0,0,5,0,0,0,[],[],[]
432,0.0,0,6,0,0,0,[],[],[]
433,0.0,0,6,0,0,0,[],[],[]
434,0.0,0,9,0,0,0,[],[],[]
435,0.0,0,8,0,0,0,[],[],[]
436,0.0,0,12,0,0,0,[],[],[]
437,0.0,0,12,0,0,0,[],[],[]
438,0.0,0,16,0,0,0,[],[],[]
439,0.18181818181818182,2,11,1,0,1,['ais'],[],"[('aiskrim', 'crem')]"
440,0.0625,1,16,0,0,1,[],[],"[('kejiranan', 'keciranan')]"
441,0.0,0,10,0,0,0,[],[],[]
442,0.0,0,9,0,0,0,[],[],[]
443,0.0,0,13,0,0,0,[],[],[]
444,0.0,0,6,0,0,0,[],[],[]
445,0.1111111111111111,1,9,0,0,1,[],[],"[('terangnya', 'senangnya')]"
446,0.0,0,5,0,0,0,[],[],[]
447,0.2222222222222222,2,9,0,0,2,[],[],"[('encik', 'cik'), ('tukas', 'tukar')]"
448,0.0,0,6,0,0,0,[],[],[]
449,0.0,0,13,0,0,0,[],[],[]
450,0.0,0,15,0,0,0,[],[],[]
451,0.0,0,6,0,0,0,[],[],[]
452,0.0,0,4,0,0,0,[],[],[]
453,0.0,0,16,0,0,0,[],[],[]
454,0.0,0,5,0,0,0,[],[],[]
455,0.0,0,8,0,0,0,[],[],[]
456,0.0,0,7,0,0,0,[],[],[]
457,0.0,0,7,0,0,0,[],[],[]
458,0.0,0,12,0,0,0,[],[],[]
459,0.0,0,7,0,0,0,[],[],[]
460,0.0,0,14,0,0,0,[],[],[]
461,0.0,0,11,0,0,0,[],[],[]
462,0.0,0,7,0,0,0,[],[],[]
463,0.1,1,10,0,0,1,[],[],"[('didengarnya', 'didengari')]"
464,0.0,0,10,0,0,0,[],[],[]
465,0.0,0,12,0,0,0,[],[],[]
466,0.0,0,6,0,0,0,[],[],[]
467,0.0,0,8,0,0,0,[],[],[]
